Name,Telephone,Longitude,Latitude,AddressRegion,AddressLocality,AddressCountry,Tags
Custom House Studios & Gallery,3539828735,-9.5471245,53.8002199,Mayo,,Ireland,"Craft,Shopping,Art Gallery"
Garfinny Bridge,,-10.219193,52.140079,Kerry,Dingle,Republic of Ireland,Museums and Attraction
Joyce Country Sheepdogs,353949548853,-9.5719669,53.5793462,Galway,Clonbur,Ireland,Visitor Farm
OBriens Tower,353657086141,-9.4305271,52.9730257999999,Clare,,Ireland,"Bird Watching,Nature and Wildlife,Natural Landscape"
Bishops Quarter ,,-9.127942,53.1291281,Clare,Ballyvaughan,Ireland,"Swimming,Swimming Pools and Water Park,Venue,Beach,Natural Landscape"
Lough Derg Place of Pilgrimage,353719861518,-7.87127813389588,54.6089850115485,Donegal,Pettigo,Republic of Ireland,"Transport,Walking,Church Abbey,Monastery,Churches,Abbeys and Monastery,Island,Offshore Island,Coach,Road"
Salthill Garden,353877988078,-8.21081999999999,54.632219,Donegal,Salthill,Ireland,"Gardening,Nature and Wildlife,Gardens,Garden"
Lackeen Castle Lorrha,353863308172,-8.0735866,53.0887302,Tipperary,,Ireland,"Castle,Historic Houses and Castle"
Kildemock Jumping Church,353429352111,-6.518018,53.831371,Louth,Ardee,Republic of Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery,Ruins,Historic Houses and Castle"
St. Patricks Well - Clonmel,353526122960,-7.761667,52.362071,Tipperary,Clonmel,Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
John Hurley Gallery,353872838895,-9.70546199999999,52.2690129,Kerry,Tralee,Ireland,"Craft,Shopping,Art Gallery"
Kells Historic Trail,353469247508,-6.8707216,53.7263713,Meath,Navan,Ireland,"Walking,Church Abbey,Monastery,Churches,Abbeys and Monastery,Tour"
Beechdale Garden Centre,353539244271,-6.68804629999999,52.4607195,Wexford,Enniscorthy,Ireland,"Gardening,Nature and Wildlife,Gardens,Garden,Shopping,Cafe,Food and Drink"
Festina Lente Gardens,35312720704,-6.1304989,53.2107869,Wicklow,,Ireland,"Gardens,Garden,Cafe,Food and Drink"
Irish Military War Museum,353419819501,-6.47071249999999,53.7642649999999,Meath,Collon,Ireland,"Learning,Museums and Attraction,Cafe,Food and Drink,Activity Operator,Tour"
Christ Church - Glandore,353238848166,-9.1237442,51.5656831,Cork,,Ireland,"Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery"
Kilkenny City Library,+353(0)567794174,-7.250184,52.653473,Kilkenny,Kilkenny City,Republic of Ireland,"Learning,Literary Ireland"
Kilkenny Library Local Studies,353567794160,-7.24659719999999,52.655429,Kilkenny,,Ireland,"Learning,Tracing Your Ancestors,Literary Ireland"
Kenmare Lace and Design Centre,353646642978,-9.5846925,51.8805844,Kerry,Kenmare,Ireland,"Craft,Shopping,Learning,Museums and Attraction,Food Shops"
Kerry Writers Museum,3536822212,-9.4864602,52.4446144,Kerry,Listowel,Ireland,"Learning,Museums and Attraction,Literary Ireland,Cafe,Food and Drink"
Boyle Abbey,353719662604,-8.2970185,53.9735204,Roscommon,Boyle,Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery,Museums and Attraction,Ruins,Historic Houses and Castle"
Curragh Chase Forest Park,35361337322,-8.87787008531042,52.6187392712895,Limerick,Kilcornan,Republic of Ireland,"Bird Watching,Nature and Wildlife,Cycling,Photography,Learning,Walking,Forest Park,Park and Forest Walk,Natural Landscape,Public Park,Cafe,Food and Drink"
Valentia Slate,353862398008,-10.3427468,51.9251401,Kerry,,Ireland,"Activity Operator,Natural Landscape,Tour"
Macalla Farm,353872504845,-9.9754118,53.816232,Mayo,,Ireland,"Food and Drink,Restaurant,Learning,Activity Operator,Island,Offshore Island,Artisan,Local Produce,Vegan,Vegetarian"
Dublin Art Life,,-6.2603097,53.3498053,Dublin,Dublin City,Republic of Ireland,"Art Gallery,Museums and Attraction"
Butler Gallery,353567761106,-7.2491045,52.6537735,Kilkenny,Kilkenny City,Republic of Ireland,"Restaurant,Learning,Photography,Art Gallery,Museums and Attraction,Cafe,Food and Drink,Vegan,Vegetarian"
The Manor Fields Adare,353873647850,-8.79133839999999,52.5547882,Limerick,Adare,Republic of Ireland,"Climbing,Activity Operator,Gaa,Walking"
Slieve Bloom Mountains,,-7.5672222,53.0933333,Laois,,Ireland,"Walking,Natural Landscape"
Clare Museum,353656823382,-8.98146669999999,52.8440982,Clare,Ennis,Ireland,"Learning,Museums and Attraction"
River Nore,,-7.3441386,52.7294592,,,Ireland,"River,Discovery Point"
Lorrha Monastic Village,353872031798,-8.1223562,53.0944354,Tipperary,Lorrha,Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery,Ruins,Historic Houses and Castle,Tour"
Aran Off Road Experience,353830185175,-9.7252,53.13111,Galway,,Ireland,"Transport,Learning,Walking,Activity Operator,Historic Houses and Castle,Island,Offshore Island,Natural Landscape,Day Tour,Tour,Coach,Road"
Draiocht Art Gallery & Shop,35361395539,-8.7909616,52.5644607,Limerick,Adare,Ireland,"Craft,Shopping,Shopping Centres and Department Store,Art Gallery,Food Shops"
The Maria Edgeworth Visitor Centre,353436671801,-7.6126256,53.6963316999999,Longford,Edgeworthstown,Ireland,"Historic Houses and Castle,Museums and Attraction,Literary Ireland,Tour"
The Irish Museum of Time,353761102501,-7.1068373,52.2606433,Waterford,,Ireland,"Craft,Shopping,Museums and Attraction,Tour"
Irish Silver Museum,353761102501,-7.1070386,52.2601005999999,Waterford,Waterford City,Ireland,"Craft,Shopping,Historic Houses and Castle,Museums and Attraction"
Ionad Na Feamainne,35391551596,-9.7318237,53.2419093,Galway,,Ireland,"Food and Drink,Learning,Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Walking,Activity Operator,Museums and Attraction,Shopping,Spa,Cafe,Food Shops,Tour"
Marlhill Open Farm,353872499818,-7.91422069999999,52.443843,Tipperary,New Inn,Ireland,"Agriculture,Nature and Wildlife,Visitor Farm,Cafe,Food and Drink,Activity Operator"
Deserted Village Guided Tour,3539820400,-10.0767149,53.996425,Mayo,,Republic of Ireland,"Activity Operator,Ruins,Historic Houses and Castle,Tour,Walking"
Rosemarys Art School and Gallery,353876771104,-8.7549624,53.1534578,Galway,Galway City,Republic of Ireland,"Craft,Shopping,Learning,Shopping Centres and Department Store,Art Gallery"
Kiltartan Gregory Museum,353868252164,-8.81543499999999,53.0994010999999,Galway,Cross,Ireland,"Historic Houses and Castle,Museums and Attraction,Literary Ireland,Tour"
Market House Craftworks,353833368232,-7.84930149999999,52.1466566,Waterford,Cappoquin,Ireland,"Craft,Shopping,Shopping Centres and Department Store,Art Gallery,Food Shops"
Skellig Six18 Distillery & Visitor Experience,353669400618,-10.2395542,51.9355385,Kerry,Cahersiveen,Ireland,"Food and Drink,Restaurant,Learning,Activity Operator,Museums and Attraction,Artisan,Local Produce,Food Shops,Shopping,Tour"
Kells Courthouse - Tourism and Cultural Hub,353469247508,-6.8707216,53.7263713,Meath,Navan,Ireland,"Learning,Historic Houses and Castle,Museums and Attraction"
Hang Tough Contemporary,35315552234,-6.2639136,53.3429612,Dublin,,Ireland,Art Gallery
Macroom Buffalo Farm with OTuama Tours,353868539744,-9.247536,51.85041,Cork,Ballingeary,Republic of Ireland,"Food and Drink,Restaurant,Activity Operator,Visitor Farm,Local Produce,Tour"
Sligo Famine Family Memorial,,-8.47677159999999,54.2738410999999,Sligo,,Ireland,Public Sculpture
WB Yeats Statue,,-8.47384559999999,54.2725362,Sligo,,Ireland,"Photography,Learning,Public Sculpture,Literary Ireland"
Gleniff Horseshoe,,-8.41511929999999,54.3708664,Sligo,,Ireland,"Cycling,Walking,Natural Landscape"
Roslee Castle,,-8.95692859999999,54.2918315,Sligo,,Ireland,"Castle,Historic Houses and Castle,Ruins"
Charlie Chaplin Statue,,-10.172121,51.8263396999999,Kerry,Waterville,Republic of Ireland,Public Sculpture
Viking Long Boat and Dragon Slayer Sword,,-7.1053454,52.2605403,Waterford,,Ireland,Public Sculpture
The National Monument,,-8.4745872,51.8960944,Cork,,Ireland,"Tracing Your Ancestors,Public Sculpture"
Statue of King Puck Killorglin,,-9.78185769999999,52.1063939999999,Kerry,,Ireland,Public Sculpture
The Skellig Experience Visitor Centre,353669476306,-10.3674232,51.8896351999999,Kerry,Valentia Island,Ireland,"Restaurant,Activity Operator,Museums and Attraction,Food and Drink,Day Tour,Tour,Food Shops,Shopping"
Moor Abbey,,-8.2783381,52.4025046,Tipperary,,Republic of Ireland,"Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery,Ruins"
The Monks Fishing House,,-9.2889015,53.5399542,Mayo,Cong,Ireland,"Ruins,Historic Houses and Castle"
Deserted Village Achill Island,,-10.0767149,53.996425,Mayo,,Republic of Ireland,"Island,Offshore Island,Ruins,Historic Houses and Castle"
 Newport Railway Viaduct,,-9.5449174,53.8843415,Mayo,Newport,Ireland,Historic Houses and Castle
Burrishoole Abbey,,-9.5724097,53.8988372,Mayo,,Ireland,"Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery,Ruins"
Murrisk Abbey,,-9.6395544,53.7819810999999,Mayo,Carrowkeel,Ireland,"Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery,Ruins"
Rathfran Abbey,,-9.2443426,54.238044,Mayo,,Republic of Ireland,"Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery,Ruins"
Mulranny Saltmarsh,,-9.7843193,53.8975187,Mayo,,Ireland,"Bird Watching,Nature and Wildlife,Natural Landscape"
Dun Duchathair (The Black Fort),,-9.6875053,53.1045443,Galway,,Ireland,"Island,Offshore Island,Ruins,Historic Houses and Castle"
Quincentennial  Fountain ,,-9.04941819999999,53.2747095,Galway,Eyre Square,Republic of Ireland,"Historic Houses and Castle,Public Sculpture"
Galway Citys Medieval Walls ,,-9.0499506,53.2731132,Galway,Eyre Square,Republic of Ireland,"Historic Houses and Castle,Ruins"
Knockboy and Priests Leap,,-9.47126589999999,51.7935396,Cork,,Ireland,Natural Landscape
Statue of John B. Keane,,-9.48590239999999,52.4459208,Kerry,Listowel,Ireland,Public Sculpture
The Mission Sculpture,,-9.5135087,52.0570463,Kerry,Killarney,Republic of Ireland,Public Sculpture
Dunloe Ogham Stones,,-9.63480199999999,52.0603969999999,Kerry,Tralee,Ireland,Public Sculpture
arthach Dana Amergin Memorial Sculpture & Sundial,,-10.172165,51.8256197,Kerry,Waterville,Ireland,"Historic Houses and Castle,Public Sculpture"
Mick ODwyer Statue,,-10.1721644,51.8267389,Kerry,Waterville,Ireland,"Gaa,Public Sculpture"
Monsignor Hugh OFlaherty Memorial Statue,,-9.5110669,52.0572116,Kerry,Killarney,Ireland,Public Sculpture
Johnny OLeary Memorial Statue,,-9.5071997,52.0573361,Kerry,Killarney,Ireland,Public Sculpture
Charles De Gaulle Memorial,,-9.9018436,51.8388354999999,Kerry,,Ireland,Public Sculpture
Bronze Statue of John Egan,,-9.89887609999999,51.8377533,Kerry,,Ireland,"Gaa,Public Sculpture"
Killagha Abbey,,-9.7305741,52.1496003,Kerry,,Republic of Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery,Ruins,Historic Houses and Castle"
The Way the Fairies Went,,-9.9002382,51.8373175,Kerry,,Ireland,"Gardens,Garden,Public Sculpture"
Church Island Lough Currane,,-10.129444,51.835,Kerry,,Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery,Island,Offshore Island,Ruins,Historic Houses and Castle"
The Diaspora Lady,,-9.7897011,52.1066299999999,Kerry,Killorglin,Ireland,Public Sculpture
Ballykissane Monument,,-9.7854727,52.1255557,Kerry,,Republic of Ireland,Public Sculpture
Pikeman Statue,,-9.7051622,52.269098,Kerry,Tralee,Republic of Ireland,Public Sculpture
Willie Clancy Statue,,-9.4007763,52.8562013,Clare,,Ireland,Public Sculpture
Mohammed Ali Monument,,-8.9850989,52.8379988,Clare,Ennis,Ireland,Public Sculpture
The OConnell Monument,,-8.63174589999999,52.6589358999999,Limerick,Limerick City,Republic of Ireland,Public Sculpture
Taits Clock,,-8.6273501,52.6599472,Limerick,,Ireland,"Historic Houses and Castle,Public Sculpture"
Charlie Haughey Memorial,,-10.2751531,52.1387839,Kerry,Dingle,Ireland,Public Sculpture
Writers Wall,,-10.2786912,52.1443777,Kerry,Dingle,Republic of Ireland,Public Sculpture
The Whitethorn Gallery,353872275171,-10.0210035,53.4890736,Galway,Clifden,Republic of Ireland,"Craft,Shopping,Art Gallery"
Eamon Kelly Memorial Statue,,-9.2719471,52.1166851,Kerry,,Ireland,Public Sculpture
Foust Gallery,353863366908,-9.293533,52.9398625,Clare,,Ireland,"Craft,Shopping,Art Gallery,Food Shops"
Clonfert Pet Farm,35316016314,-6.67457339999999,53.3618656999999,Kildare,Maynooth,Republic of Ireland,"Visitor Farm,Cafe,Food and Drink"
Minaun Cliffs,,-10.0268017,53.9570591,Mayo,,Ireland,Natural Landscape
Avoca Mill,35340235105,-6.210997,52.8613935,Wicklow,Avoca,Ireland,"Restaurant,Craft,Shopping,Food and Drink,Shopping Centres and Department Store,Museums and Attraction,Cafe,Vegetarian,Food Shops,Tour"
Avoca Mount Usher Gardens,35340440116,-6.10654169999999,53.0087182,Wicklow,Ashford,Ireland,"Restaurant,Food and Drink,Shopping,Shopping Centres and Department Store,Gardens,Garden,Cafe,Vegetarian,Food Shops"
Green Acres Restaurant and Gallery,353539122975,-6.4639912,52.3413346,Wexford,,Ireland,"Food and Drink,Restaurant,Art Gallery,Shopping,Artisan,Cafe,Local Produce,Food Shops"
Sliabh Beagh Adventures,,-7.1294301,54.3056891,Monaghan,Knockatallon,Republic of Ireland,"Climbing,Activity Operator,Cycling,Walking,Natural Landscape"
The Old Bridge Trim,,-6.7910032,53.556326,Meath,Trim,Ireland,Historic Houses and Castle
Wellington Memorial,,-6.79374239999999,53.5521983999999,Meath,Trim,Ireland,"Historic Houses and Castle,Public Sculpture"
The Slieve Bloom Way,,-7.4518339,53.1227641,Laois,,Ireland,"Walking,Natural Landscape"
Ballinskelligs Abbey,,-10.2714527,51.8156395,Kerry,Ballinskelligs,Republic of Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery,Ruins,Historic Houses and Castle"
Rose of Tralee Statue,,-9.7043707,52.2671298,Kerry,Tralee,Ireland,"Public Park,Nature and Wildlife,Public Sculpture"
Connemara Blue Artisan Glass,3539530782,-10.022714,53.4882069999999,Galway,Clifden,Ireland,"Craft,Shopping,Learning,Art Gallery,Activity Operator,Food Shops"
The Courthouse Gallery & Studios,353657071630,-9.2919669,52.9407303,Clare,,Ireland,"Craft,Shopping,Art Gallery"
Ballinamuck Visitor Centre,353879613312,-7.7170386,53.8653036,Longford,Ballinamuck,Ireland,"Historic Houses and Castle,Museums and Attraction"
Garden Tours of Ireland,35350454688,-7.9378116,52.6518532,Tipperary,,Ireland,"Gardening,Nature and Wildlife,Activity Operator,Gardens,Garden,Tour"
The Royal Canal Way,,-6.49036838401093,53.3614506783831,Westmeath,Mullingar,Republic of Ireland,"Walking,Public Park,Nature and Wildlife,River,Discovery Point"
The Slieve Felim Way,,-8.13848501220707,52.8114301067349,Tipperary,Silvermines,Republic of Ireland,"Walking,Natural Landscape"
Westport Greenway,,-9.5143467,53.8021307,Mayo,Westport,Ireland,"Walking,Natural Landscape"
Lismore Library,353761102377,-7.9348626,52.1366658,Waterford,Lismore,Ireland,"Learning,Literary Ireland"
Cleire Goats,3532839126,-9.49245099999999,51.4420574,Cork,,Ireland,"Agriculture,Nature and Wildlife,Learning,Visitor Farm,Activity Operator"
Michael Collins Monument,,-8.8564753,51.8135505,Cork,,Ireland,Public Sculpture
Father Mathew Statue,,-8.47032939999999,51.8999630999999,Cork,,Ireland,Public Sculpture
Charles Fort,353214772263,-8.4989435,51.6970946,Cork,Kinsale,Ireland,"Castle,Historic Houses and Castle"
Ross Castle,353646635851,-9.53143809999999,52.0412494,Kerry,Killarney,Ireland,"Cruising,Cycling,Fishing,Angling,Photography,Learning,Walking,Historic Houses and Castle,Castle,National Park,National and Forest Park,Natural Landscape,Boat,Tour"
The Village At Wheelocks,353539201900,-6.51736799999999,52.5084169999999,Wexford,Enniscorthy,Ireland,"Visitor Farm,Cafe,Food and Drink,Local Produce,Restaurant"
Clonakilty Blackpudding Visitor Centre,353238834835,-8.90495389999999,51.6200753,Cork,Western Road,Ireland,"Food and Drink,Restaurant,Museums and Attraction,Food Shops,Shopping,Tour"
Avoca Powerscourt,35312046066,-6.1866327,53.1842509999999,Wicklow,Enniskerry,Republic of Ireland,"Restaurant,Food and Drink,Shopping,Shopping Centres and Department Store,Historic Houses and Castle,Cafe,Vegetarian,Food Shops"
Tig Bhric & West Kerry Brewery,353876822834,-10.3863964,52.1704021,Kerry,Dingle Peninsula,Ireland,"Craft,Shopping,Food and Drink,Restaurant,Museums and Attraction,Pubs and Bar,Tour"
Knights and Conquests Exhibition Centre,353867006715,-7.4969922,53.7751899,Longford,Granard,Ireland,"Activity Operator,Museums and Attraction,Tour"
The Peoples Museum of Limerick,353871095906,-8.6299147,52.6582447,Limerick,Limerick City,Republic of Ireland,Museums and Attraction
Ulster Canal Stores Visitor Centre,3534752125,-7.236207,54.1758511,Monaghan,Clones,Ireland,"Craft,Shopping,Historic Houses and Castle,Museums and Attraction,Cafe,Food and Drink,Activity Operator,Food Shops,Tour"
Clare Heritage & Genealogy Centre,353656837955,-9.0627719,52.9449817,Clare,Corofin,Ireland,"Learning,Activity Operator,Tracing Your Ancestors,Museums and Attraction"
The Irish Workhouse Centre,353909759200,-8.22380101827695,53.0988276375127,Galway,Portumna,Republic of Ireland,"Museums and Attraction,Food Shops,Shopping,Tour"
Dartfield Equestrian and Heritage Centre,35391843968,-8.479863,53.219883,Galway,Kilreekill,Ireland,"Horse Riding,Equestrian,Activity Operator,Museums and Attraction,Cafe,Food and Drink"
Athlone Castle,353906442130,-7.94273064159983,53.4230818178263,Westmeath,Athlone,Republic of Ireland,"Castle,Historic Houses and Castle,Museums and Attraction,Cafe,Food and Drink"
The Organic Centre,353719854338,-8.119335,54.392642,Leitrim,Rossinver,Ireland,"Cooking,Cookery,Learning,Gardens,Garden,Cafe,Food and Drink,Food Shops,Shopping"
Clonmacnoise - Monastic site,353909674195,-7.9862945,53.3262773,Offaly,Clonmacnoise,Ireland,"Photography,Learning,Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery,Ruins,Shopping,Cafe,Food and Drink,Tour"
Athenry Castle,35391844797,-8.7446178,53.2999964,Galway,Athenry,Ireland,"Castle,Historic Houses and Castle"
Athenry Arts and Heritage Centre,35391844661,-8.746298,53.299265,Galway,Athenry,Ireland,"Learning,Museums and Attraction,Tour"
Rathcroghan Visitor Centre,353719639268,-8.2536376,53.7789398,Roscommon,Tulsk,Ireland,"Museums and Attraction,Cafe,Food and Drink,Food Shops,Shopping"
Dan OHaras Homestead  - Connemara Heritage & History Centre,3539521246,-9.9117698,53.4792441,Galway,Clifden,Ireland,"Restaurant,Learning,Museums and Attraction,Food and Drink"
Hook Lighthouse & Visitor Centre,35351397056,-6.92936829999999,52.1237452999999,Wexford,Churchtown,Ireland,"Photography,Learning,Historic Houses and Castle,Museums and Attraction,Cafe,Food and Drink,Tour"
Sea Life Aquarium Bray,35312866939,-6.09814719999999,53.2034419,Wicklow,Bray,Ireland,Zoos and Aquarium
Fort Dunree Military Museum,353749361817,-7.553856,55.196451,Donegal,Buncrana,Ireland,"Walking,Museums and Attraction,Cafe,Food and Drink,Tour"
Lismore Heritage Centre,3535854975,-7.93270579999999,52.1371394,Waterford,Lismore,Ireland,"Learning,Museums and Attraction,Activity Operator,Tour"
West Cork Model Railway Village,353238833224,-8.88119489999999,51.6205307,Cork,Clonakilty,Ireland,"Activity Operator,Museums and Attraction,Cafe,Food and Drink,Tour"
Graune Pet Farm & Play Centre,353949633980,-8.76346889999999,53.7281956,Mayo,,Ireland,Visitor Farm
Mondello Park Racing Circuit,35345860200,-6.74611109999999,53.2575,Kildare,Donore,Ireland,"Activity Operator,Adventure Park,Museums and Attraction"
Carlow County Museum,353599131554,-6.92801979999999,52.8362239999999,Carlow,,Ireland,"Learning,Museums and Attraction"
St. Fin Barres Cathedral,353214963387,-8.4801597,51.8943626999999,Cork,,Ireland,"Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery,Food Shops,Shopping,Tour"
Medieval Mile Museum,353567817022,-7.25234849999999,52.6516126,Kilkenny,,Ireland,"Historic Houses and Castle,Museums and Attraction,Tour"
Youghal Clock Gate Tower,3532420769,-7.846767,51.952759,Cork,Youghal,Ireland,"Historic Houses and Castle,Museums and Attraction,Tour"
Castle Adventure Open Farm,353874429998,-8.23737839999999,54.5142354,Donegal,Ballyshannon,Ireland,"Visitor Farm,Cafe,Food and Drink,Activity Operator"
Michael Collins House,353238858676,-8.8914,51.6217,Cork,Clonakilty,Ireland,"Museums and Attraction,Food Shops,Shopping,Tour"
Uillinn West Cork Arts Centre,3532822090,-9.2675617,51.5488554,Cork,Skibbereen,Ireland,"Craft,Shopping,Learning,Art Gallery,Cafe,Food and Drink"
Killary Fjord Shellfish,353876407713,-9.8043011,53.6009459,Galway,,Ireland,"Agriculture,Nature and Wildlife,Food and Drink,Restaurant,Learning,Visitor Farm,Tour"
Waterford Treasures Museums in the Viking Triangle,353761102501,-7.1076919,52.2595408,Waterford,,Ireland,"Museums and Attraction,Tour,Walking"
Francis Ledwidge Museum,353419824544,-6.5274991,53.7071243,Meath,Slane,Ireland,"Learning,Historic Houses and Castle,Museums and Attraction,Tour"
Patrick Kavanagh Centre,353429378560,-6.5769969,54.0016585,Monaghan,,Ireland,"Learning,Museums and Attraction,Literary Ireland,Tour"
Loughwell Farm Park,35391868631,-9.226555,53.309027,Galway,Moycullen,Ireland,"Restaurant,Agriculture,Nature and Wildlife,Visitor Farm,Food and Drink"
Rothe House Garden,353567722893,-7.254629,52.6543475999999,Kilkenny,,Ireland,"Walking,Gardens,Garden"
Gallarus Oratory Visitor Centre,353669155333,-10.349411,52.172722,Kerry,Gallarus,Republic of Ireland,Museums and Attraction
Atlantic Air Adventures,35361363687,-8.870205,52.713908,Clare,,Ireland,"Learning,Activity Operator,Museums and Attraction"
Colclough Walled  Garden,353833064159,-6.8425278,52.234339,Wexford,New Ross,Ireland,"Walking,Gardens,Garden,Cafe,Food and Drink"
Father Peyton Centre,3539645374,-9.0840683,54.0498936,Mayo,Ballina,Ireland,Museums and Attraction
Blackwater Castle,3532226333,-8.460477,52.170583,Cork,Castletownroche,Ireland,"Castle,Historic Houses and Castle,Tour"
Allihies Copper Mine Museum,3532773218,-10.045585,51.638933,Cork,Allihies,Republic of Ireland,"Learning,Walking,Museums and Attraction,Cafe,Food and Drink"
Enniscorthy Castle,353539234699,-6.56722349999999,52.5014239,Wexford,Enniscorthy,Ireland,"Historic Houses and Castle,Castle,Tour"
Lismore Castle Art Gallery,3535854061,-7.9347132,52.1405878,Waterford,Lismore,Ireland,"Craft,Shopping,Art Gallery"
Highlanes Municipal Art Gallery,353419803311,-6.34864739999999,53.7153681,Louth,Drogheda,Ireland,"Craft,Shopping,Learning,Historic Houses and Castle,Art Gallery,Church Abbey,Monastery,Churches,Abbeys and Monastery,Cafe,Food and Drink,Local Produce,Restaurant,Tour"
Old Cork Waterworks Experience,353214941500,-8.50929309999999,51.8950229999999,Cork,,Ireland,"Learning,Historic Houses and Castle,Museums and Attraction,Cafe,Food and Drink"
Newbridge Silverware Visitor Centre,35345431301,-6.7967953,53.1759778,Kildare,Newbridge,Ireland,"Craft,Shopping,Shopping Centres and Department Store,Museums and Attraction,Cafe,Food and Drink,Food Shops,Tour"
The National 1798 Rebellion Centre,353539237596,-6.5693797,52.4967188,Wexford,Enniscorthy,Ireland,"Museums and Attraction,Tour"
Bru Boru Cultural Centre,3536261122,-7.8884088,52.5212005,Tipperary,Cashel,Ireland,"Restaurant,Learning,Activity Operator,Tracing Your Ancestors,Museums and Attraction,Traditionally Irish,Venue,Music,Food and Drink,Food Shops,Shopping,Tour"
Ardfert Cathedral,353667134711,-9.78162969999999,52.3285242999999,Kerry,Ardfert,Ireland,"Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery,Ruins"
Cork Butter Museum,353214300600,-8.476735,51.9027649999999,Cork,,Ireland,"Learning,Historic Houses and Castle,Museums and Attraction"
The Burren Centre,353657088030,-9.21661239999999,52.9902419999999,Clare,Kilfenora,Ireland,"Museums and Attraction,Natural Landscape,Cafe,Food and Drink"
Foynes Flying Boat & Maritime Museum,3536965416,-9.1098398,52.6115726,Limerick,Foynes,Ireland,"Restaurant,Museums and Attraction,Food and Drink,Food Shops,Shopping,Tour"
Cork City Gaol Heritage Centre,353214305022,-8.49886759999999,51.8990434,Cork,,Ireland,"Historic Houses and Castle,Museums and Attraction,Food Shops,Shopping,Tour"
Cobh Heritage Centre,353214813591,-8.2989737,51.8489477,Cork,Kilgarvan,Ireland,"Tracing Your Ancestors,Museums and Attraction,Cafe,Food and Drink,Food Shops,Shopping"
Nano Nagle Place,353214193580,-8.4733082,51.8937921,Cork,Cork City,Ireland,"Craft,Shopping,Museums and Attraction,Cafe,Food and Drink,Food Shops,Tour"
Old Irish Goat Visitor Centre,,-9.756214,53.9060588999999,Mayo,,Ireland,"Learning,Shopping,Shopping Centres and Department Store,Visitor Farm,Food Shops"
The Hunt Museum,35361312833,-8.624455,52.6661337,Limerick,,Ireland,"Craft,Shopping,Learning,Photography,Art Gallery,Historic Houses and Castle,Museums and Attraction,Cafe,Food and Drink,Food Shops,Tour"
Arigna Mining Experience,353719646466,-8.120751,54.07755,Roscommon,,Ireland,"Learning,Museums and Attraction,Cafe,Food and Drink,Food Shops,Shopping"
Aughnanure Castle,35391552214,-9.2757515,53.4187829,Galway,Oughterard,Ireland,"Castle,Historic Houses and Castle,Tour"
Kildare Town Heritage Centre,35345530672,-6.910412,53.1569873,Kildare,,Ireland,"Learning,Historic Houses and Castle,Shopping,Tour"
The Kerry Creamery Experience,353669767070,-9.6679626,52.1145293,Kerry,Milltown,Ireland,"Agriculture,Nature and Wildlife,Activity Operator,Museums and Attraction,Visitor Farm,Cafe,Food and Drink,Tour"
St Tola Irish Goat Farm,353656836633,-9.180328,52.9027043,Clare,,Ireland,"Food and Drink,Restaurant,Visitor Farm,Artisan,Local Produce"
Aillwee Cave & The Birds of Prey Centre,353657077036,-9.1436674,53.0891282,Clare,Ballyvaughan,Ireland,"Falconry,Nature and Wildlife,Activity Operator,Natural Landscape,Cafe,Food and Drink,Tour"
Lifford Old Courthouse,353749141733,-7.4786262,54.8332160999999,Donegal,Lifford,Ireland,"Museums and Attraction,Food and Drink,Restaurant,Tour"
Curraghduff Farm,353873968305,-9.4097531,53.4756443,Galway,Oughterard,Ireland,"Agriculture,Nature and Wildlife,Learning,Walking,Visitor Farm,Tour"
Sam Maguire Visitor Experience,353872390849,-9.11039919999999,51.7221878999999,Cork,Dunmanway,Ireland,"Gaa,Learning,Activity Operator,Museums and Attraction"
Fethard Horse Country Experience,353526130439,-7.69518679999999,52.4659793,Tipperary,Fethard,Ireland,"Horse Riding,Equestrian,Historic Houses and Castle,Museums and Attraction,Venue,Sports Venues,Tour"
Holycross Abbey,35350443124,-7.8681021,52.6395472,Tipperary,Holycross,Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery,Food Shops,Shopping,Tour"
Michael Davitt Museum,353949031942,-9.1307741,53.921068,Mayo,,Ireland,"Tracing Your Ancestors,Church Abbey,Monastery,Churches,Abbeys and Monastery,Museums and Attraction,Ruins,Historic Houses and Castle,Activity Operator"
