Name,Url,Telephone,Longitude,Latitude,AddressRegion,AddressLocality,AddressCountry,Tags
Hilton Dublin Airport,http://www.facebook.com/hiltondublinairport,+353(0)18661800,-6.180028,53.403661,Dublin,Dublin,Republic of Ireland,Hotel
Coolanowle Country House,http://www.coolanowle.com,+353(0)598625176,-7.030013,52.907833,Carlow,,Republic of Ireland,B&B
Ballinsheen House & Gardens,http://www.ballinsheen.com,+353(0)657074806,-9.287852,53.034389,Clare,Lisdoonvarna,Republic of Ireland,B&B
Fortview House,http://www.fortview.com,+353(0)494338834,-7.340481,54.074129,Cavan,Cloverhill,Republic of Ireland,B&B
The Manse,http://www.cootehilltourism.com,353495552322,-7.084248,54.074193,Cavan,Cootehill,Republic of Ireland,B&B
Park House,http://www.parkhouse.ie,+353(0)61369902,-8.810057,52.706119,Clare,Bunratty,Republic of Ireland,B&B
Innisfree,http://www.innisfreebunratty.com,+353(0)61369773,-8.8084,52.710139,Clare,Bunratty,Republic of Ireland,B&B
Avarest,http://www.avarest.ie,+353(0)61360278,-8.843797,52.715778,Clare,Hurlers Cross,Republic of Ireland,B&B
Gallows View,http://www.bunratty-gallowsview.com,+353(0)61369125,-8.810918,52.716073,Clare,Bunratty,Republic of Ireland,B&B
Glencarrig,https://www.facebook.com/glencarrig,+353(0)659058209,-9.721323,52.592004,Clare,Carrigaholt,Republic of Ireland,B&B
Lakefield Lodge,http://www.lakefieldlodgebandb.com,+353(0)656837675,-9.061977,52.939716,Clare,Corofin,Republic of Ireland,B&B
Inchiquin View,https://www.facebook.com/inchiquinview.farmhouse,+353(0)656837731,-9.09143,52.972322,Clare,Kilnaboy,Republic of Ireland,B&B
Churchfield,http://www.doolinaccommodations.com,+353(0)657074209,-9.371226,53.019892,Clare,Doolin,Republic of Ireland,B&B
Riverdale Farmhouse,http://www.riverdaledoolin.com,+353(0)657074257,-9.347061,53.023344,Clare,Doolin,Republic of Ireland,B&B
Glasha Meadows,http://www.glashameadows.com,+353(0)657074443,-9.361815,53.033792,Clare,Doolin,Republic of Ireland,B&B
Doonagore Farmhouse,http://www.doolin-accommodation.com,+353(0)657074170,-9.388619,52.998352,Clare,Doolin,Republic of Ireland,B&B
Newpark House,http://www.newparkhouse.com,+353(0)656821233,-8.957143,52.854165,Clare,Ennis,Republic of Ireland,"B&B,B&Bs,Historic House"
Glen Cove,http://www.glencove.clareireland.net,+353(0)656824561,-8.945913,52.820018,Clare,Clarecastle,Republic of Ireland,B&B
Station House,http://stationhouse-bb.com,+353(0)657071149,-9.287932,52.936561,Clare,Ennistymon,Republic of Ireland,B&B
Crosswinds,http://www.crosswinds-lisdoonvarna.com,+353(0)657074469,-9.32051996658322,53.0167769125499,Clare,Lisdoonvarna,Republic of Ireland,B&B
An Gleann,http://www.angleann.net,+353(0)657084281,-9.382559,52.847555,Clare,,Republic of Ireland,B&B
Scapaflow,http://www.clare.ie/stay/scapaflow-bb/,35361377144,-8.5039871,52.7528811,Clare,Killaloe,Ireland,B&B
Clonmore Lodge,http://www.clonmorelodge.com,+353(0)657087020,-9.455001,52.799763,Clare,Quilty,Republic of Ireland,B&B
Channel View,http://www.channelviewbb.com,+353(0)2820440,-9.357086,51.484705,Cork,Baltimore,Republic of Ireland,B&B
Rathmore House,http://www.baltimorebb.com,+353(0)2820362,-9.342825,51.512831,Cork,Baltimore,Republic of Ireland,B&B
Ashgrove House,http://www.ashgrovebedandbreakfast.com,+353(0)238841033,-8.749268,51.743089,Cork,Bandon,Republic of Ireland,B&B
Doire Liath,http://www.bantrybedandbreakfasts.com/,+353(0)2750223,-9.446768,51.685186,Cork,Newtown,Republic of Ireland,B&B
Sea Mount B&B,http://www.seamountfarm.com,+353(0)2761226,-9.624338,51.633241,Cork,Bantry,Republic of Ireland,B&B
Lanesville,http://www.lanesvillebandb.com,+353(0)214381813,-8.549303,51.921502,Cork,Blarney,Republic of Ireland,B&B
Shannon Park House,http://www.inviteireland.com/Accommodation/carrigaline/shannon-park-house/1183/,+353(0)214372091,-8.39516,51.825419,Cork,Carrigaline,Republic of Ireland,B&B
Chestnut Lodge,http://www.chestnutlodge.ie,353868159053,-8.397366,51.832107,Cork,Carrigaline,Republic of Ireland,B&B
Sea Villa,http://www.seavilla.net,+353(0)2774369,-9.886169,51.75573,Cork,Ardgroom,Republic of Ireland,B&B
Sandycove House,http://www.sandycovehouse.com,+353(0)2836223,-9.198747,51.509557,Cork,Castletownshend,Republic of Ireland,B&B
Bay View House,http://www.bayviewclonakilty.com,+353(0)238833539,-8.880512,51.623448,Cork,Clonakilty,Republic of Ireland,B&B
Ballard House,,+353(0)238833865,-8.846567,51.637972,Cork,Clonakilty,Republic of Ireland,B&B
Tudor Lodge,http://www.tudorlodgecork.com,+353(0)238833046,-8.889478,51.625522,Cork,Clonakilty,Republic of Ireland,B&B
Duvane House,http://www.duvanefarmhouse.com,+353(0)238833129,-8.928934,51.612839,Cork,Clonakilty,Republic of Ireland,B&B
Melrose Bed & Breakfast,http://www.melrosewestcork.com,+353(0)238833956,-8.908599,51.617508,Cork,Clonakilty,Republic of Ireland,B&B
Macliam Lodge,https://www.macliamlodge.com/,353238835195,-8.9010003,51.6209794,Cork,Clonakilty,Ireland,B&B
Springfield House,http://www.springfieldhousebandb.com,+353(0)238840622,-8.94169055952454,51.5663345193079,Cork,Castlefreke,Republic of Ireland,B&B
Mountview House,http://www.mountviewcobh.blogspot.com,+353(0)214814260,-8.291899,51.853284,Cork,Cobh,Republic of Ireland,B&B
Caroleville,http://www.caroleville.com,+353(0)214294321,-8.430133,51.893781,Cork,Cork City,Republic of Ireland,B&B
Number Forty Eight,http://www.bbcorknumberfortyeight.com,+353(0)214505790,-8.456336,51.902333,Cork,Cork City,Republic of Ireland,B&B
Woodpoint,http://www.courtmacsherryangling.ie/?page_id=13,+353(0)238846427,-8.690766,51.634704,Cork,Courtmacsherry,Republic of Ireland,B&B
Galley Cove House,http://www.galleycovehouse.com,+353(0)2835137,-9.735651,51.464431,Cork,Crookhaven,Republic of Ireland,B&B
Island View House,https://www.islandviewhouse.net/,+353(0)2763081,-9.542959,51.751765,Cork,Glengarriff,Republic of Ireland,B&B
The Heron's Cove,http://www.heronscove.com,+353(0)2835225,-9.708978,51.495923,Cork,West Cork,Republic of Ireland,B&B
Glenlohane,https://www.facebook.com/GlenlohaneCountryHouse,+353(0)2950014,-8.850719,52.177136,Cork,Kanturk,Republic of Ireland,"B&B,B&Bs,Historic House"
Valley-View,http://www.valleyviewkinsale.com,+353(0)214772842,-8.538703,51.721826,Cork,Kinsale,Republic of Ireland,B&B
Ashgrove,http://homepage.eircom.net/~ashgrovebb/,+353(0)214774127,-8.529186,51.70761,Cork,Kinsale,Republic of Ireland,B&B
Greenmount House,,+353(0)214772674,-8.49824,51.708497,Cork,Kinsale,Republic of Ireland,B&B
Sea Gull House,http://www.bandbireland.com/accommodation/25808/sea-gull-house,+353(0)214772240,-8.524891,51.70714,Cork,Kinsale,Republic of Ireland,B&B
Fountain House,http://www.fountainhousemacroom.com,+353(0)2643813,-8.927426,51.874832,Cork,Macroom,Republic of Ireland,B&B
Findus House,http://www.findushouse.ie,+353(0)2640023,-9.074286,51.890201,Cork,Macroom,Republic of Ireland,B&B
Weston House B&B,https://www.facebook.com/WestonHouseIreland?fref=ts,+353(0)2645097,-9.17142297598263,51.9459979234101,Cork,Ballyvourney,Republic of Ireland,B&B
Park South,http://www.park-south.com,+353(0)2225296,-8.523922,52.226934,Cork,Doneraile,Republic of Ireland,B&B
Annabella Lodge,http://www.annabellalodge.com,+353(0)2243991,-8.65609975826646,52.1380667005272,Cork,Mallow,Republic of Ireland,B&B
Sundown House,http://www.sundownhousebb.com,+353(0)214667375,-8.084723,51.920977,Cork,Castlemartyr,Republic of Ireland,B&B
Marguerites,http://www.margueritesskibbereen.com,+353(0)2821166,-9.278006,51.541257,Cork,Skibbereen,Republic of Ireland,B&B
Shearwater Country House B&B,http://shearwaterbandb.com/,+353(0)2833178,-9.13057135581971,51.5581245715916,Cork,Union Hall,Republic of Ireland,B&B
PK Lodge,http://www.pklodgeskibbereen.com,+353(0)2821749,-9.239134,51.560277,Cork,Skibbereen,Republic of Ireland,B&B
Coolbawn Lodge Farmhouse,http://www.coolbawnlodge.com,+353(0)2838166,-9.332826,51.589705,Cork,Drimoleague,Republic of Ireland,B&B
Danny Minnies,http://www.dannyminnies.ie,+353(0)749548201,-8.31475602474182,55.0213687839684,Donegal,Annagry,Republic of Ireland,"B&B,Welcome Standard"
Elm Brook,,+353(0)719852615,-8.185912,54.499024,Donegal,Ballyshannon,Republic of Ireland,B&B
Westbrook House,http://www.westbrookhouse.ie,+353(0)749361067,-7.455658,55.142057,Donegal,Buncrana,Republic of Ireland,B&B
Caldra,http://www.caldrabandb.com,+353(0)749363703,-7.461378,55.144978,Donegal,Buncrana,Republic of Ireland,B&B
Killavil House,http://www.killavilhouse.com,+353(0)719841556,-8.262694,54.483987,Donegal,Bundoran,Republic of Ireland,B&B
Riversdale Country House,https://www.facebook.com/RiversdaleCountryHouse/,+353(0)749374017,-7.25993015729523,55.2539314787314,Donegal,Carndonagh,Republic of Ireland,B&B
Mevagh House,http://www.mevaghhouse.com,+353(0)749154708,-7.785543,55.176324,Donegal,Carrigart,Republic of Ireland,B&B
Trean House,https://www.facebook.com/treanhouse,+353(0)749367121,-7.06972203802865,55.2677944155024,Donegal,Inishowen,Republic of Ireland,"B&B,Welcome Standard"
The Bluestack Centre,http://www.donegalbluestacks.ie,+353(0)749735564,-8.18970327976228,54.6926531189407,Donegal,Donegal Town,Republic of Ireland,"Hostel,Welcome Standard"
Bayside,http://www.bayside.ie,+353(0)749722768,-8.121609,54.610024,Donegal,Laghey,Republic of Ireland,B&B
Ros-earl B&B,http://www.booking.com/hotel/ie/rosearl-b-amp-b.en-gb.html?,+353(0)749721462,-8.109945,54.648606,Donegal,Donegal Town,Republic of Ireland,B&B
Ardlenagh View,http://www.ardlenaghview.com,+353(0)749721646,-8.117911,54.633358,Donegal,,Republic of Ireland,B&B
Milltown House,http://www.milltownhousebandb.com,+353(0)749721985,-8.116967,54.633923,Donegal,Donegal Town,Republic of Ireland,B&B
Haywoods,http://www.littleireland.ie/haywoods,+353(0)749721236,-8.098833,54.653352,Donegal,,Republic of Ireland,B&B
Avalon,http://www.avalonbandbglenties.com,+353(0)749551292,-8.279082,54.790222,Donegal,Glenties,Republic of Ireland,B&B
Brennan's B&B,https://www.brennansbnb.ie,+353(0)749551235,-8.282142,54.796294,Donegal,Glenties,Republic of Ireland,B&B
Gartan Outdoor Education and Training Centre,http://www.gartan.com,+353(0)749137032,-7.90792375019384,54.994160480286,Donegal,Letterkenny,Republic of Ireland,"Hostel,Welcome Standard"
Ardlee,http://www.ardleehouse.ie,+353(0)749121943,-7.718962,54.957411,Donegal,Letterkenny,Republic of Ireland,B&B
Portobello B&B,http://www.portobellobandb.com/,+353(0)14543259,-6.273254,53.331974,Dublin,Dublin,Republic of Ireland,B&B
Millstream House,http://www.millstreamhouse.com,+353(0)6821129,-9.515209,52.443025,Kerry,Listowel,Republic of Ireland,B&B
Conamara House,http://www.conamarahouse.com,+353(0)9523530,-10.127291,53.416071,Galway,Ballyconneely,Republic of Ireland,B&B
Santa Cruz,http://www.santacruzbbdunlaoghaire.com,+353(0)12841334,-6.145764,53.28484,Dublin,,Republic of Ireland,B&B
Greenacres,http://www.greenacresrathcoole.com,+353(0)14580732,-6.499315,53.257096,Dublin,Newtown,Republic of Ireland,B&B
Brides Glen Farm House,http://www.bridesglenhouse.com,+353(0)12822510,-6.149718,53.239482,Dublin,Loughlinstown,Republic of Ireland,B&B
Beechwood Country House,http://www.beechwood.ie,+353(0)18463855,-6.14751539021301,53.4332932878384,Dublin,Malahide,Republic of Ireland,B&B
An Duna Ri,https://an-duna-ri-bed-breakfast.business.site/,+353(0)646633230,-9.4852331631946,52.0192645584861,Kerry,Muckross,Republic of Ireland,B&B
Lissyclearig Thatched Cottage,http://www.lissyclearigthatchedcottage.com,+353(0)646642562,-9.595596,51.900625,Kerry,Kenmare,Republic of Ireland,B&B
Seaview,http://www.bandbireland.com/accommodation/26108/seaview,+353(0)18315335,-6.161705,53.376969,Dublin,Raheny,Republic of Ireland,B&B
Annally,http://www.annally.ie,+353(0)18327485,-6.165006,53.379759,Dublin,Raheny,Republic of Ireland,B&B
Cashel Lodge,http://www.cashellodge.com,+353(0)18368935,-6.232624,53.379238,Dublin,Whitehall,Republic of Ireland,B&B
Heather View,https://www.heatherview.com/,+353(0)18453483,-6.177301,53.432828,Dublin,Kinsealy,Republic of Ireland,B&B
San Juan,http://www.sanjuan-guesthouse.com,+353(0)18460424,-6.20318,53.424467,Dublin,Kinsealy,Republic of Ireland,B&B
Woodview Farmhouse,http://www.woodviewfarmhouse.com,+353(0)18491528,-6.1565,53.575827,Dublin,Skerries,Republic of Ireland,B&B
Collinswood,http://www.bandbireland.com/accommodation/27935/collinswood-b-b,+353(0)18400966,-6.227312,53.461203,Dublin,Swords,Republic of Ireland,B&B
Clai Ban,http://www.claiban-house.com/,+353(0)9961111,-9.671875,53.12292,Galway,Aran Islands,Republic of Ireland,B&B
Abbeyville,http://www.abbeyvillebarna.com,+353(0)91592430,-9.150585,53.252152,Galway,Barna,Republic of Ireland,B&B
Hazelbrook,http://www.hazelbrook-connemara.net,+353(0)9544646,-10.11602,53.555386,Galway,Cleggan,Republic of Ireland,B&B
The Ocean Wave,http://www.oceanwave-bedandbreakfast.com,+353(0)9544775,-10.139026,53.55801,Galway,Cleggan,Republic of Ireland,B&B
Cois na Mara,http://www.coisnamara.net,+353(0)9544647,-10.121586,53.555917,Galway,Cleggan,Republic of Ireland,B&B
Cnoc Breac,http://www.cnocbreac.com,+353(0)9544688,-10.124743,53.557392,Galway,Cleggan,Republic of Ireland,B&B
Ben Breen House,http://www.benbreenhouse.ie/,+353(0)9541171,-10.029912,53.543151,Galway,Moyard,Republic of Ireland,B&B
Faul House,http://www.faulhouse.com,+353(0)9521239,-10.033501,53.477142,Galway,Clifden,Republic of Ireland,B&B
Rockmount House,http://www.rockmounthouse.com,+353(0)9521763,-10.098997,53.498581,Galway,Clifden,Republic of Ireland,B&B
Sea Mist House,http://www.seamisthouse.com,+353(0)9521441,-10.024337,53.488219,Galway,Clifden,Republic of Ireland,"B&B,B&Bs,Historic House"
The Wilderness,http://www.thewildernessbandb.com,+353(0)861035699,-9.900527,53.469666,Galway,Clifden,Republic of Ireland,B&B
Ardmore House,https://www.facebook.com/Ardmore-House-Bed-Breakfast-Sky-Road-Clifden-166966460027337/,+353(0)9521221,-10.10398,53.499591,Galway,Clifden,Republic of Ireland,B&B
Cregg House,https://www.bandbireland.com/accommodation/26162/cregg-house,+353(0)9521326,-9.977001,53.484326,Galway,Clifden,Republic of Ireland,B&B
Ballykine House,http://www.bedandbreakfastcong.com,+353(0)949546150,-9.348448,53.548818,Galway,Clonbur,Republic of Ireland,B&B
Corrib View,http://www.corribviewfarm.com,+353(0)91791114,-9.05873,53.368517,Galway,Annaghdown,Republic of Ireland,B&B
Abbey View,,+353(0)91524488,-9.09941,53.297916,Galway,Galway City,Republic of Ireland,B&B
Woodhaven Lodge,http://woodhavenlodge.com/,+353(0)91753806,-9.004623,53.276836,Galway,Merlin Park,Republic of Ireland,B&B
Woodville,http://www.woodvillegalway.com,+353(0)91524260,-9.112975,53.26103,Galway,Salthill,Republic of Ireland,B&B
Liskea House,http://www.bandbireland.com/accommodation/26549/liskea-house,+353(0)91584318,-9.066746,53.265849,Galway,Salthill,Republic of Ireland,B&B
The Western Way,http://www.westernwaybb.com,35391552475,-9.3198572,53.4302875,Galway,Oughterard,Ireland,B&B
Crossriver,https://www.bandbireland.com/accommodation/26370/crossriver-b-b,35391552676,-9.3225495,53.4325809,Galway,Oughterard,Ireland,B&B
Camillaun Lodge,https://www.camillaun.com/,35391552678,-9.31909699999999,53.4335531,Galway,Oughterard,Ireland,B&B
Riverwalk House,https://www.bandbireland.com/accommodation/25888/river-walk-house,35391552788,-9.325448,53.429063,Galway,Oughterard,Ireland,B&B
Corrib View Country House,https://www.bandbireland.com/accommodation/27104/corrib-view-country-house,35391552345,-9.26982,53.425799,Galway,Oughterard,Ireland,B&B
Gleann Treasna,,+353(0)91572474,-9.54573,53.260243,Galway,Rossaveal,Republic of Ireland,B&B
Errisbeg Lodge,http://www.errisbeglodge.com,+353(0)9535807,-9.952294,53.384581,Galway,Roundstone,Republic of Ireland,B&B
Rush Lake House,http://www.rushlakehouse.com,+353(0)9535915,-9.924923,53.391558,Galway,Roundstone,Republic of Ireland,B&B
Screebe House,http://screebe.com/,+353(0)91574110,-9.55702567990113,53.3842377502795,Galway,Connemara,Republic of Ireland,"B&B,B&Bs,Historic House"
Briseadh na Carraige,http://www.galwaybay.com,+353(0)91553212,-9.259394,53.246601,Galway,Spiddal,Republic of Ireland,B&B
Ardmor Country House,http://www.ardmorcountryhouse.com/,+353(0)91553145,-9.320589,53.243639,Galway,Spiddal,Republic of Ireland,B&B
Sea Shore,http://www.seashorebandbballybunion.com,+353(0)6827986,-9.669792,52.526562,Kerry,Ballybunion,Republic of Ireland,B&B
Castle View House,http://www.castleviewhouse.com,+353(0)6843304,-9.495796,52.573061,Kerry,Ballylongford,Republic of Ireland,B&B
Ferryview B&B,http://www.ferryview.com,+353(0)669472052,-10.268127,51.930456,Kerry,Cahersiveen,Republic of Ireland,B&B
San Antoine,http://www.sanantoine.com,+353(0)669472521,-10.2352138895491,51.9415917534671,Kerry,Cahersiveen,Republic of Ireland,B&B
Cul Draiochta,,+353(0)669473141,-10.2419320023013,51.9339642444902,Kerry,,Republic of Ireland,B&B
Iveragh Heights,http://www.iveraghheights.com,+353(0)669472545,-10.2135419828033,51.9506011352418,Kerry,,Republic of Ireland,B&B
Glenbrook House,https://www.glenbrookhouse.com/,353669764488,-9.49467499999999,52.1885969999999,Kerry,Killarney,Ireland,B&B
Tailors Lodge,https://www.facebook.com/Tailors-Lodge-Self-Catering-Accommodation-163739220374165/,353667142170,-9.457987,52.221184,Kerry,Castleisland,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
Castlemaine House,,+353(0)669767361,-9.702593,52.167968,Kerry,Castlemaine,Republic of Ireland,B&B
Mount Brandon Lodge,http://www.dingleway.com/accommodation/cloghane-bed-breakfast-mount-brandon-lodge.php?page=details,+353(0)667138117,-10.1817150158691,52.2362104512234,Kerry,Cloghane,Republic of Ireland,B&B
Coill An Rois,http://www.dinglebb.com,+353(0)669155475,-10.329186,52.216962,Kerry,Dingle,Republic of Ireland,B&B
Devanes,http://www.devanesdingle.com,+353(0)669151193,-10.2726631693115,52.1435652476259,Kerry,Dingle,Republic of Ireland,B&B
Ferriter's Cove,https://twitter.com/ferriters_cove,+353(0)669156295,-10.4444393888854,52.1779389775607,Kerry,Ballyferriter,Republic of Ireland,B&B
Dingle Heights,http://www.dingleheights.com,+353(0)669151543,-10.2802438601188,52.1444662480256,Kerry,Dingle,Republic of Ireland,B&B
Killfountain Farm,http://www.killfountain.com,+353(0)669151389,-10.298782,52.151266,Kerry,Dingle,Republic of Ireland,B&B
O'Neill B&B,http://www.oneillsbedandbreakfast.com,+353(0)669151639,-10.265397,52.139375,Kerry,Dingle,Republic of Ireland,B&B
Blackstones House,http://www.blackstoneshouse.com,+353(0)669760164,-9.879444,52.015517,Kerry,Glencar,Republic of Ireland,B&B
Ashfield B&B,http://www.ashfieldkenmare.com,+353(0)646642234,-9.569807,51.882638,Kerry,Kenmare,Republic of Ireland,B&B
Kenmare House B&B,http://www.kenmarehousebandb.com,+353(0)646641283,-9.59623638294215,51.8828060383634,Kerry,Kenmare,Republic of Ireland,B&B
Rockcrest House,http://www.visit-kenmare.com,+353(0)646641248,-9.588864,51.880118,Kerry,Kenmare,Republic of Ireland,B&B
Druid Cottage,http://www.druidcottagekenmare.com,+353(0)646641803,-9.598037,51.882813,Kerry,Kenmare,Republic of Ireland,B&B
Tara Farm,https://www.tarafarm.ie/tara-farm/,353646641272,-9.596826,51.877904,Kerry,Kenmare,Republic of Ireland,B&B
Oldchurch House,http://www.oldchurchkenmare.com,+353(0)646642054,-9.568459,51.884503,Kerry,Kenmare,Republic of Ireland,B&B
An Bruachan,http://www.bruachan.com,+353(0)646641682,-9.596002,51.887004,Kerry,Kenmare,Republic of Ireland,B&B
